image_file,group_key,code,ranking_score,ranking_method
data/raw/images/КБ-2014-Р2-0091_orig.jpg,КБ-2014-Р2-0091,КБ-2014-Р2-0091,,random
data/raw/images/КБ-2014-Р2-0092_orig.jpg,КБ-2014-Р2-0092,КБ-2014-Р2-0092,,random
data/raw/images/КБ-2014-Р2-0430_orig.jpg,КБ-2014-Р2-0430,КБ-2014-Р2-0430,,random
data/raw/images/КБ-2014-Р2-0431_orig.jpg,КБ-2014-Р2-0431,КБ-2014-Р2-0431,,random
data/raw/images/КБ-2014-Р2-0435_orig.jpg,КБ-2014-Р2-0435,КБ-2014-Р2-0435,,random
data/raw/images/КБ-2014-Р2-0780_orig.jpg,КБ-2014-Р2-0780,КБ-2014-Р2-0780,,random
data/raw/images/КБ-2014-Р3-0147_orig.jpg,КБ-2014-Р3-0147,КБ-2014-Р3-0147,,random
data/raw/images/КБ-2014-Р4-248_orig.jpg,КБ-2014-Р4-248,КБ-2014-Р4-248,,random
data/raw/images/КБ-2014-Р4-307_orig.jpg,КБ-2014-Р4-307,КБ-2014-Р4-307,,random
data/raw/images/КБ-2014-Р5-0032_orig.jpg,КБ-2014-Р5-0032,КБ-2014-Р5-0032,,random
data/raw/images/КБ-2014-Р5-0035_orig.jpg,КБ-2014-Р5-0035,КБ-2014-Р5-0035,,random
data/raw/images/КБ-2014-Р5-0072_orig.jpg,КБ-2014-Р5-0072,КБ-2014-Р5-0072,,random
data/raw/images/КБ-2014-Р5-0108_orig.jpg,КБ-2014-Р5-0108,КБ-2014-Р5-0108,,random
data/raw/images/КБ-2014-Р5-0120_orig.jpg,КБ-2014-Р5-0120,КБ-2014-Р5-0120,,random
data/raw/images/КБ-2014-Р5-0297_orig.jpg,КБ-2014-Р5-0297,КБ-2014-Р5-0297,,random
data/raw/images/КБ-2014-Р5-0486_orig.jpg,КБ-2014-Р5-0486,КБ-2014-Р5-0486,,random
data/raw/images/КБ-2014-Р6-088_orig.jpg,КБ-2014-Р6-088,КБ-2014-Р6-088,,random
data/raw/images/КБ-2014-Р6-202_orig.jpg,КБ-2014-Р6-202,КБ-2014-Р6-202,,random
data/raw/images/Кроп-2013-248_orig.jpg,Кроп-2013-248,Кроп-2013-248,,random
data/raw/images/Кроп-2013-400_orig.jpg,Кроп-2013-400,Кроп-2013-400,,random
data/raw/images/Кроп-2013-484_orig.jpg,Кроп-2013-484,Кроп-2013-484,,random
data/raw/images/М102-2012-1-0691_orig.jpg,М102-2012-1-0691,М102-2012-1-0691,,random
data/raw/images/М102-2012-1-1008_orig.jpg,М102-2012-1-1008,М102-2012-1-1008,,random
data/raw/images/М102-2012-2-1359_orig.jpg,М102-2012-2-1359,М102-2012-2-1359,,random
data/raw/images/Нев11-Г0-006_orig.jpg,Нев11-Г0-006,Нев11-Г0-006,,random
data/raw/images/Нейш3А-2018-0105_orig.jpg,Нейш3А-2018-0105,Нейш3А-2018-0105,,random
data/raw/images/Нейш3А-2018-0572_orig.jpg,Нейш3А-2018-0572,Нейш3А-2018-0572,,random
data/raw/images/Нейш3А-2018-0837_orig.jpg,Нейш3А-2018-0837,Нейш3А-2018-0837,,random
data/raw/images/Нейш3А-2018-1042_orig.jpg,Нейш3А-2018-1042,Нейш3А-2018-1042,,random
data/raw/images/Нейш3А-2018-1138_orig.jpg,Нейш3А-2018-1138,Нейш3А-2018-1138,,random
data/raw/images/Нейш3А-2018-1372_orig.jpg,Нейш3А-2018-1372,Нейш3А-2018-1372,,random
data/raw/images/Нейш3А-2018-2145_orig.jpg,Нейш3А-2018-2145,Нейш3А-2018-2145,,random
data/raw/images/Нейш3А-2018-2216_orig.jpg,Нейш3А-2018-2216,Нейш3А-2018-2216,,random
data/raw/images/Нейш3А-2018-2548_orig.jpg,Нейш3А-2018-2548,Нейш3А-2018-2548,,random
data/raw/images/Нейш3А-2018-2549_orig.jpg,Нейш3А-2018-2549,Нейш3А-2018-2549,,random
data/raw/images/Нейш3А-2018-3010_orig.jpg,Нейш3А-2018-3010,Нейш3А-2018-3010,,random
data/raw/images/Нейш3А-2018-4582_orig.jpg,Нейш3А-2018-4582,Нейш3А-2018-4582,,random
data/raw/images/Нейш3А-2018-4942_orig.jpg,Нейш3А-2018-4942,Нейш3А-2018-4942,,random
data/raw/images/Нейш3А-2018-7185_orig.jpg,Нейш3А-2018-7185,Нейш3А-2018-7185,,random
data/raw/images/Нейш3А-2019-097_orig.jpg,Нейш3А-2019-097,Нейш3А-2019-097,,random
data/raw/images/Нц-25-0417_orig.jpg,Нц-25-0417,Нц-25-0417,,random
data/raw/images/Нц-26-027_orig.jpg,Нц-26-027,Нц-26-027,,random
data/raw/images/Нц-27-591_orig.jpg,Нц-27-591,Нц-27-591,,random
data/raw/images/Нц-31-0204_orig.jpg,Нц-31-0204,Нц-31-0204,,random
data/raw/images/Нц-33-0068_orig.jpg,Нц-33-0068,Нц-33-0068,,random
data/raw/images/Нц-33-0075_orig.jpg,Нц-33-0075,Нц-33-0075,,random
data/raw/images/Нц-33-0179_orig.jpg,Нц-33-0179,Нц-33-0179,,random
data/raw/images/Нц-33-2934_orig.jpg,Нц-33-2934,Нц-33-2934,,random
data/raw/images/Нц-33-2959_orig.jpg,Нц-33-2959,Нц-33-2959,,random
data/raw/images/Нц-35-033_orig.jpg,Нц-35-033,Нц-35-033,,random
data/raw/images/Нц-35-190_orig.jpg,Нц-35-190,Нц-35-190,,random
data/raw/images/Нц-37-0195_orig.jpg,Нц-37-0195,Нц-37-0195,,random
data/raw/images/Нц-45-0019_orig.jpg,Нц-45-0019,Нц-45-0019,,random
data/raw/images/Нц-45-0036_orig.jpg,Нц-45-0036,Нц-45-0036,,random
data/raw/images/Нц-45-0278_orig.jpg,Нц-45-0278,Нц-45-0278,,random
data/raw/images/Нц-45-0287_orig.jpg,Нц-45-0287,Нц-45-0287,,random
data/raw/images/Нц-45-0391_orig.jpg,Нц-45-0391,Нц-45-0391,,random
data/raw/images/Нц-45-0437_orig.jpg,Нц-45-0437,Нц-45-0437,,random
data/raw/images/Нц-45-0532_orig.jpg,Нц-45-0532,Нц-45-0532,,random
data/raw/images/Нц-45-0567_orig.jpg,Нц-45-0567,Нц-45-0567,,random
data/raw/images/Нц-45-0612_orig.jpg,Нц-45-0612,Нц-45-0612,,random
data/raw/images/Нц-46-162_orig.jpg,Нц-46-162,Нц-46-162,,random
data/raw/images/Нц-46-370_orig.jpg,Нц-46-370,Нц-46-370,,random
data/raw/images/Нц-48-304_orig.jpg,Нц-48-304,Нц-48-304,,random
data/raw/images/Нц-48-334_orig.jpg,Нц-48-334,Нц-48-334,,random
data/raw/images/Т-12-Р2-2347_orig.jpg,Т-12-Р2-2347,Т-12-Р2-2347,,random
data/raw/images/Т-12-Р3-1541_orig.jpg,Т-12-Р3-1541,Т-12-Р3-1541,,random
data/raw/images/Т-12-Р3-1567_orig.jpg,Т-12-Р3-1567,Т-12-Р3-1567,,random
data/raw/images/Т-12-Р3-1574_orig.jpg,Т-12-Р3-1574,Т-12-Р3-1574,,random
data/raw/images/Т-12-Р3-2642_orig.jpg,Т-12-Р3-2642,Т-12-Р3-2642,,random
