image_file,group_key
data/raw/images/КБ-2014-Р2-0616_orig.jpg,КБ-2014-Р2-0616
data/raw/images/КБ-2014-Р2-0638_orig.jpg,КБ-2014-Р2-0638
data/raw/images/КБ-2014-Р2-0646_orig.jpg,КБ-2014-Р2-0646
data/raw/images/КБ-2014-Р2-0656_orig.jpg,КБ-2014-Р2-0656
data/raw/images/КБ-2014-Р2-0668_orig.jpg,КБ-2014-Р2-0668
data/raw/images/КБ-2014-Р2-0701_orig.jpg,КБ-2014-Р2-0701
data/raw/images/КБ-2014-Р2-0712_orig.jpg,КБ-2014-Р2-0712
data/raw/images/КБ-2014-Р2-0717_orig.jpg,КБ-2014-Р2-0717
data/raw/images/КБ-2014-Р2-0773_orig.jpg,КБ-2014-Р2-0773
data/raw/images/КБ-2014-Р2-0780_orig.jpg,КБ-2014-Р2-0780
data/raw/images/КБ-2014-Р2-0791_orig.jpg,КБ-2014-Р2-0791
data/raw/images/КБ-2014-Р3-0049_orig.jpg,КБ-2014-Р3-0049
data/raw/images/КБ-2014-Р3-0114_orig.jpg,КБ-2014-Р3-0114
data/raw/images/КБ-2014-Р3-0116_orig.jpg,КБ-2014-Р3-0116
data/raw/images/КБ-2014-Р3-0147_orig.jpg,КБ-2014-Р3-0147
data/raw/images/КБ-2014-Р3-0157_orig.jpg,КБ-2014-Р3-0157
data/raw/images/КБ-2014-Р3-0171_orig.jpg,КБ-2014-Р3-0171
data/raw/images/КБ-2014-Р3-0252_orig.jpg,КБ-2014-Р3-0252
data/raw/images/КБ-2014-Р3-0268_orig.jpg,КБ-2014-Р3-0268
data/raw/images/КБ-2014-Р3-0302_orig.jpg,КБ-2014-Р3-0302
data/raw/images/КБ-2014-Р3-0342_orig.jpg,КБ-2014-Р3-0342
data/raw/images/КБ-2014-Р3-0397_orig.jpg,КБ-2014-Р3-0397
data/raw/images/КБ-2014-Р3-0399_orig.jpg,КБ-2014-Р3-0399
data/raw/images/КБ-2014-Р3-0419_orig.jpg,КБ-2014-Р3-0419
data/raw/images/КБ-2014-Р3-0436_orig.jpg,КБ-2014-Р3-0436
data/raw/images/КБ-2014-Р3-0535_orig.jpg,КБ-2014-Р3-0535
data/raw/images/КБ-2014-Р4-248_orig.jpg,КБ-2014-Р4-248
data/raw/images/КБ-2014-Р4-250_orig.jpg,КБ-2014-Р4-250
data/raw/images/КБ-2014-Р4-307_orig.jpg,КБ-2014-Р4-307
data/raw/images/КБ-2014-Р4-424_orig.jpg,КБ-2014-Р4-424
data/raw/images/КБ-2014-Р4-462_orig.jpg,КБ-2014-Р4-462
data/raw/images/КБ-2014-Р4-494_orig.jpg,КБ-2014-Р4-494
data/raw/images/КБ-2014-Р4-495_orig.jpg,КБ-2014-Р4-495
data/raw/images/КБ-2014-Р4-517_orig.jpg,КБ-2014-Р4-517
data/raw/images/КБ-2014-Р4-571_orig.jpg,КБ-2014-Р4-571
data/raw/images/КБ-2014-Р5-0032_orig.jpg,КБ-2014-Р5-0032
data/raw/images/КБ-2014-Р5-0035_orig.jpg,КБ-2014-Р5-0035
data/raw/images/КБ-2014-Р5-0066_orig.jpg,КБ-2014-Р5-0066
data/raw/images/КБ-2014-Р5-0068_orig.jpg,КБ-2014-Р5-0068
data/raw/images/КБ-2014-Р5-0071_orig.jpg,КБ-2014-Р5-0071
data/raw/images/КБ-2014-Р5-0072_orig.jpg,КБ-2014-Р5-0072
data/raw/images/КБ-2014-Р5-0074_orig.jpg,КБ-2014-Р5-0074
data/raw/images/КБ-2014-Р5-0081_orig.jpg,КБ-2014-Р5-0081
data/raw/images/КБ-2014-Р5-0093_orig.jpg,КБ-2014-Р5-0093
data/raw/images/КБ-2014-Р5-0097_orig.jpg,КБ-2014-Р5-0097
data/raw/images/КБ-2014-Р5-0105_orig.jpg,КБ-2014-Р5-0105
data/raw/images/КБ-2014-Р5-0107_orig.jpg,КБ-2014-Р5-0107
data/raw/images/КБ-2014-Р5-0108_orig.jpg,КБ-2014-Р5-0108
data/raw/images/КБ-2014-Р5-0111_orig.jpg,КБ-2014-Р5-0111
data/raw/images/КБ-2014-Р5-0118_orig.jpg,КБ-2014-Р5-0118
data/raw/images/КБ-2014-Р5-0120_orig.jpg,КБ-2014-Р5-0120
data/raw/images/КБ-2014-Р5-0134_orig.jpg,КБ-2014-Р5-0134
data/raw/images/КБ-2014-Р5-0229_orig.jpg,КБ-2014-Р5-0229
data/raw/images/КБ-2014-Р5-0297_orig.jpg,КБ-2014-Р5-0297
data/raw/images/КБ-2014-Р5-0415_orig.jpg,КБ-2014-Р5-0415
data/raw/images/КБ-2014-Р5-0421_orig.jpg,КБ-2014-Р5-0421
data/raw/images/КБ-2014-Р5-0430_orig.jpg,КБ-2014-Р5-0430
data/raw/images/КБ-2014-Р5-0477_orig.jpg,КБ-2014-Р5-0477
data/raw/images/КБ-2014-Р5-0486_orig.jpg,КБ-2014-Р5-0486
data/raw/images/КБ-2014-Р5-0491_orig.jpg,КБ-2014-Р5-0491
data/raw/images/КБ-2014-Р6-036_orig.jpg,КБ-2014-Р6-036
data/raw/images/КБ-2014-Р6-048_orig.jpg,КБ-2014-Р6-048
data/raw/images/КБ-2014-Р6-088_orig.jpg,КБ-2014-Р6-088
data/raw/images/КБ-2014-Р6-095_orig.jpg,КБ-2014-Р6-095
data/raw/images/КБ-2014-Р6-097_orig.jpg,КБ-2014-Р6-097
data/raw/images/КБ-2014-Р6-122_orig.jpg,КБ-2014-Р6-122
data/raw/images/КБ-2014-Р6-137_orig.jpg,КБ-2014-Р6-137
data/raw/images/КБ-2014-Р6-183_orig.jpg,КБ-2014-Р6-183
data/raw/images/КБ-2014-Р6-193_orig.jpg,КБ-2014-Р6-193
data/raw/images/КБ-2014-Р6-199_orig.jpg,КБ-2014-Р6-199
data/raw/images/КБ-2014-Р6-202_orig.jpg,КБ-2014-Р6-202
data/raw/images/ЛАО-2012-М102-Ш1-004_orig.jpg,ЛАО-2012-М102-Ш1-004
data/raw/images/ЛАО-2012-М102-Ш1-021_orig.jpg,ЛАО-2012-М102-Ш1-021
data/raw/images/ЛАО-2012-М102-Ш3-118_orig.jpg,ЛАО-2012-М102-Ш3-118
data/raw/images/ЛАО-2012-М102-Ш3-131_orig.jpg,ЛАО-2012-М102-Ш3-131
data/raw/images/ЛАО-2012-М102-Ш3-132_orig.jpg,ЛАО-2012-М102-Ш3-132
data/raw/images/ЛАО-2012-М102-Ш4-175_orig.jpg,ЛАО-2012-М102-Ш4-175
data/raw/images/ЛАО-2012-М102-Ш5-189_orig.jpg,ЛАО-2012-М102-Ш5-189
data/raw/images/ЛАО-2012-М102-Ш5-203_orig.jpg,ЛАО-2012-М102-Ш5-203
data/raw/images/Маяк-11-Ш1-07_orig.jpg,Маяк-11-Ш1-07
data/raw/images/Маяк-11-Ш3-72_orig.jpg,Маяк-11-Ш3-72
data/raw/images/Нц-102-1519_orig.jpg,Нц-102-1519
data/raw/images/Нц-23-1058_orig.jpg,Нц-23-1058
data/raw/images/Нц-23-1215_orig.jpg,Нц-23-1215
data/raw/images/Нц-23-1785_orig.jpg,Нц-23-1785
data/raw/images/Нц-23-2064_orig.jpg,Нц-23-2064
data/raw/images/Нц-23-2163_orig.jpg,Нц-23-2163
data/raw/images/Нц-23-2188_orig.jpg,Нц-23-2188
data/raw/images/Нц-23-2271_orig.jpg,Нц-23-2271
data/raw/images/Нц-25-0093_orig.jpg,Нц-25-0093
data/raw/images/Нц-25-0417_orig.jpg,Нц-25-0417
data/raw/images/Нц-26-027_orig.jpg,Нц-26-027
data/raw/images/Нц-27-261_orig.jpg,Нц-27-261
data/raw/images/Нц-27-537_orig.jpg,Нц-27-537
data/raw/images/Нц-27-591_orig.jpg,Нц-27-591
data/raw/images/Нц-30-131_orig.jpg,Нц-30-131
data/raw/images/Нц-30-662_orig.jpg,Нц-30-662
data/raw/images/Нц-30-733_orig.jpg,Нц-30-733
data/raw/images/Нц-30-982_orig.jpg,Нц-30-982
data/raw/images/Нц-31-0148_orig.jpg,Нц-31-0148
data/raw/images/Нц-31-0204_orig.jpg,Нц-31-0204
data/raw/images/Нц-31-0391_orig.jpg,Нц-31-0391
data/raw/images/Нц-31-0593_orig.jpg,Нц-31-0593
data/raw/images/Нц-32-0062_orig.jpg,Нц-32-0062
data/raw/images/Нц-32-0063_orig.jpg,Нц-32-0063
data/raw/images/Нц-32-0130_orig.jpg,Нц-32-0130
data/raw/images/Нц-32-0339_orig.jpg,Нц-32-0339
data/raw/images/Нц-32-0837_orig.jpg,Нц-32-0837
data/raw/images/Нц-32-0918_orig.jpg,Нц-32-0918
data/raw/images/Нц-32-0937_orig.jpg,Нц-32-0937
data/raw/images/Нц-32-1037_orig.jpg,Нц-32-1037
data/raw/images/Нц-33-0068_orig.jpg,Нц-33-0068
data/raw/images/Нц-33-0072_orig.jpg,Нц-33-0072
data/raw/images/Нц-33-0075_orig.jpg,Нц-33-0075
data/raw/images/Нц-33-0113_orig.jpg,Нц-33-0113
data/raw/images/Нц-33-0179_orig.jpg,Нц-33-0179
data/raw/images/Нц-33-0621_orig.jpg,Нц-33-0621
data/raw/images/Нц-33-1686_orig.jpg,Нц-33-1686
data/raw/images/Нц-33-2946_orig.jpg,Нц-33-2946
data/raw/images/Нц-33-2470_orig.jpg,Нц-33-2470
data/raw/images/Нц-33-2608_orig.jpg,Нц-33-2608
data/raw/images/Нц-33-2748_orig.jpg,Нц-33-2748
data/raw/images/Нц-33-2751_orig.jpg,Нц-33-2751
data/raw/images/Нц-33-2813_orig.jpg,Нц-33-2813
data/raw/images/Нц-33-2934_orig.jpg,Нц-33-2934
data/raw/images/Нц-33-2959_orig.jpg,Нц-33-2959
data/raw/images/Нц-33-2987_orig.jpg,Нц-33-2987
data/raw/images/Нц-33-4872_orig.jpg,Нц-33-4872
data/raw/images/Нц-33-5186_orig.jpg,Нц-33-5186
data/raw/images/Нц-33-5293_orig.jpg,Нц-33-5293
data/raw/images/Нц-33-5509_orig.jpg,Нц-33-5509
data/raw/images/Нц-33-5519_orig.jpg,Нц-33-5519
data/raw/images/Нц-33-5520_orig.jpg,Нц-33-5520
data/raw/images/Нц-33-5599_orig.jpg,Нц-33-5599
data/raw/images/Нц-33-5728_orig.jpg,Нц-33-5728
data/raw/images/Нц-33-5749_orig.jpg,Нц-33-5749
data/raw/images/Нц-33-5758_orig.jpg,Нц-33-5758
data/raw/images/Нц-33-5782_orig.jpg,Нц-33-5782
data/raw/images/Нц-33-5829_orig.jpg,Нц-33-5829
data/raw/images/Нц-33-5842_orig.jpg,Нц-33-5842
data/raw/images/Нц-34-081_orig.jpg,Нц-34-081
data/raw/images/Нц-34-099_orig.jpg,Нц-34-099
data/raw/images/Нц-35-033_orig.jpg,Нц-35-033
data/raw/images/Нц-35-190_orig.jpg,Нц-35-190
data/raw/images/Нц-35-225_orig.jpg,Нц-35-225
data/raw/images/Нц-36-274_orig.jpg,Нц-36-274
data/raw/images/Нц-36-397_orig.jpg,Нц-36-397
data/raw/images/Нц-36-503_orig.jpg,Нц-36-503
data/raw/images/Нц-36-704_orig.jpg,Нц-36-704
data/raw/images/Нц-37-0054_orig.jpg,Нц-37-0054
data/raw/images/Нц-37-0071_orig.jpg,Нц-37-0071
data/raw/images/Нц-37-0125_orig.jpg,Нц-37-0125
data/raw/images/Нц-37-0195_orig.jpg,Нц-37-0195
data/raw/images/Нц-37-0203_orig.jpg,Нц-37-0203
data/raw/images/Нц-37-0344_orig.jpg,Нц-37-0344
data/raw/images/Нц-37-0586_orig.jpg,Нц-37-0586
data/raw/images/Нц-37-0587_orig.jpg,Нц-37-0587
data/raw/images/Нц-37-0589_orig.jpg,Нц-37-0589
data/raw/images/Нц-37-0590_orig.jpg,Нц-37-0590
data/raw/images/Нц-37-0653_orig.jpg,Нц-37-0653
data/raw/images/Нц-37-0654_orig.jpg,Нц-37-0654
data/raw/images/Нц-37-0656_orig.jpg,Нц-37-0656
data/raw/images/Нц-37-1527_orig.jpg,Нц-37-1527
data/raw/images/Нц-40-067_orig.jpg,Нц-40-067
data/raw/images/Нц-40-358_orig.jpg,Нц-40-358
data/raw/images/Нц-41-0178_orig.jpg,Нц-41-0178
data/raw/images/Нц-41-0620_orig.jpg,Нц-41-0620
data/raw/images/Нц-41-0782_orig.jpg,Нц-41-0782
data/raw/images/Нц-43-06_orig.jpg,Нц-43-06
data/raw/images/Нц-44-0086_orig.jpg,Нц-44-0086
data/raw/images/Нц-44-0353_orig.jpg,Нц-44-0353
data/raw/images/Нц-44-0458_orig.jpg,Нц-44-0458
data/raw/images/Нц-44-0870_orig.jpg,Нц-44-0870
data/raw/images/Нц-44-1159_orig.jpg,Нц-44-1159
data/raw/images/Нц-44-1771_orig.jpg,Нц-44-1771
data/raw/images/Нц-45-0009_orig.jpg,Нц-45-0009
data/raw/images/Нц-45-0018_orig.jpg,Нц-45-0018
data/raw/images/Нц-45-0019_orig.jpg,Нц-45-0019
data/raw/images/Нц-45-0020_orig.jpg,Нц-45-0020
data/raw/images/Нц-45-0036_orig.jpg,Нц-45-0036
data/raw/images/Нц-45-0230_orig.jpg,Нц-45-0230
data/raw/images/Нц-45-0198_orig.jpg,Нц-45-0198
data/raw/images/Нц-45-0273_orig.jpg,Нц-45-0273
data/raw/images/Нц-45-0278_orig.jpg,Нц-45-0278
data/raw/images/Нц-45-0287_orig.jpg,Нц-45-0287
data/raw/images/Нц-45-0370_orig.jpg,Нц-45-0370
data/raw/images/Нц-45-0371_orig.jpg,Нц-45-0371
data/raw/images/Нц-45-0391_orig.jpg,Нц-45-0391
data/raw/images/Нц-45-0392_orig.jpg,Нц-45-0392
data/raw/images/Нц-45-0409_orig.jpg,Нц-45-0409
data/raw/images/Нц-45-0437_orig.jpg,Нц-45-0437
data/raw/images/Нц-45-0438_orig.jpg,Нц-45-0438
data/raw/images/Нц-45-0472_orig.jpg,Нц-45-0472
data/raw/images/Нц-45-0514_orig.jpg,Нц-45-0514
data/raw/images/Нц-45-0516_orig.jpg,Нц-45-0516
data/raw/images/Нц-45-0532_orig.jpg,Нц-45-0532
data/raw/images/Нц-45-0540_orig.jpg,Нц-45-0540
data/raw/images/Нц-45-0550_orig.jpg,Нц-45-0550
data/raw/images/Нц-45-0558_orig.jpg,Нц-45-0558
data/raw/images/Нц-45-0567_orig.jpg,Нц-45-0567
data/raw/images/Нц-45-0599_orig.jpg,Нц-45-0599
data/raw/images/Нц-45-0600_orig.jpg,Нц-45-0600
data/raw/images/Нц-45-0612_orig.jpg,Нц-45-0612
data/raw/images/Нц-45-0850_orig.jpg,Нц-45-0850
data/raw/images/Нц-45-0863_orig.jpg,Нц-45-0863
data/raw/images/Нц-45-0907_orig.jpg,Нц-45-0907
data/raw/images/Нц-45-1079_orig.jpg,Нц-45-1079
data/raw/images/Нц-45-1085_orig.jpg,Нц-45-1085
data/raw/images/Нц-45-1239_orig.jpg,Нц-45-1239
data/raw/images/Нц-45-1243_orig.jpg,Нц-45-1243
data/raw/images/Нц-45-1257_orig.jpg,Нц-45-1257
data/raw/images/Нц-45-1259_orig.jpg,Нц-45-1259
data/raw/images/Нц-45-1267_orig.jpg,Нц-45-1267
data/raw/images/Нц-45-1434_orig.jpg,Нц-45-1434
data/raw/images/Нц-45-1441_orig.jpg,Нц-45-1441
data/raw/images/Нц-45-1445_orig.jpg,Нц-45-1445
