image_file,group_key
data/raw/images/КБ-2014-Р5-0070_orig.jpg,КБ-2014-Р5-0070
data/raw/images/КБ-2014-Р5-0073_orig.jpg,КБ-2014-Р5-0073
data/raw/images/КБ-2014-Р5-0082_orig.jpg,КБ-2014-Р5-0082
data/raw/images/КБ-2014-Р5-0092_orig.jpg,КБ-2014-Р5-0092
data/raw/images/КБ-2014-Р5-0094_orig.jpg,КБ-2014-Р5-0094
data/raw/images/КБ-2014-Р6-018_orig.jpg,КБ-2014-Р6-018
data/raw/images/КБ-2014-Р6-068_orig.jpg,КБ-2014-Р6-068
data/raw/images/КБ-2014-Р6-072_orig.jpg,КБ-2014-Р6-072
data/raw/images/КБ-2014-Р6-091_orig.jpg,КБ-2014-Р6-091
data/raw/images/КБ-2014-Р6-096_orig.jpg,КБ-2014-Р6-096
data/raw/images/КБ-2014-Р6-111_orig.jpg,КБ-2014-Р6-111
data/raw/images/КБ-2014-Р6-123_orig.jpg,КБ-2014-Р6-123
data/raw/images/КБ-2014-Р6-194_orig.jpg,КБ-2014-Р6-194
data/raw/images/ЛАО-2012-М102-Ш1-005_orig.jpg,ЛАО-2012-М102-Ш1-005
data/raw/images/ЛАО-2012-М102-Ш1-057_orig.jpg,ЛАО-2012-М102-Ш1-057
data/raw/images/ЛАО-2012-М102-Ш4-179_orig.jpg,ЛАО-2012-М102-Ш4-179
data/raw/images/ЛАО-2012-М102-Ш4-181_orig.jpg,ЛАО-2012-М102-Ш4-181
data/raw/images/ЛАО-2012-М102-Ш4-182_orig.jpg,ЛАО-2012-М102-Ш4-182
data/raw/images/ЛАО-2012-М102-Ш5-186_orig.jpg,ЛАО-2012-М102-Ш5-186
data/raw/images/ЛАО-2012-М102-Ш5-188_orig.jpg,ЛАО-2012-М102-Ш5-188
data/raw/images/ЛАО-2012-М102-Ш5-190_orig.jpg,ЛАО-2012-М102-Ш5-190
data/raw/images/ЛАО-2012-М102-Ш5-191_orig.jpg,ЛАО-2012-М102-Ш5-191
data/raw/images/ЛАО-2012-М102-Ш5-192_orig.jpg,ЛАО-2012-М102-Ш5-192
data/raw/images/ЛАО-2012-М102-Ш5-197_orig.jpg,ЛАО-2012-М102-Ш5-197
data/raw/images/Маяк-11-Ш2-37_orig.jpg,Маяк-11-Ш2-37
data/raw/images/Маяк-11-Ш3-68_orig.jpg,Маяк-11-Ш3-68
data/raw/images/Нц-23-0180_orig.jpg,Нц-23-0180
data/raw/images/Нц-102-1976_orig.jpg,Нц-102-1976
data/raw/images/Нц-102-1977_orig.jpg,Нц-102-1977
data/raw/images/Нц-23-0561_orig.jpg,Нц-23-0561
data/raw/images/Нц-23-1080_orig.jpg,Нц-23-1080
data/raw/images/Нц-23-1970_orig.jpg,Нц-23-1970
data/raw/images/Нц-24-026_orig.jpg,Нц-24-026
data/raw/images/Нц-27-617_orig.jpg,Нц-27-617
data/raw/images/Нц-30-025_orig.jpg,Нц-30-025
data/raw/images/Нц-30-065_orig.jpg,Нц-30-065
data/raw/images/Нц-30-968_orig.jpg,Нц-30-968
data/raw/images/Нц-31-0251_orig.jpg,Нц-31-0251
data/raw/images/Нц-32-0018_orig.jpg,Нц-32-0018
data/raw/images/Нц-32-0019_orig.jpg,Нц-32-0019
data/raw/images/Нц-32-0096_orig.jpg,Нц-32-0096
data/raw/images/Нц-32-0101_orig.jpg,Нц-32-0101
data/raw/images/Нц-32-0785_orig.jpg,Нц-32-0785
data/raw/images/Нц-32-0978_orig.jpg,Нц-32-0978
data/raw/images/Нц-33-0129_orig.jpg,Нц-33-0129
data/raw/images/Нц-33-0135_orig.jpg,Нц-33-0135
data/raw/images/Нц-33-0286_orig.jpg,Нц-33-0286
data/raw/images/Нц-33-0703_orig.jpg,Нц-33-0703
data/raw/images/Нц-33-1499_orig.jpg,Нц-33-1499
data/raw/images/Нц-33-1733_orig.jpg,Нц-33-1733
data/raw/images/Нц-33-2938_orig.jpg,Нц-33-2938
data/raw/images/Нц-33-2989_orig.jpg,Нц-33-2989
data/raw/images/Нц-33-4316_orig.jpg,Нц-33-4316
data/raw/images/Нц-33-5212_orig.jpg,Нц-33-5212
data/raw/images/Нц-33-5563_orig.jpg,Нц-33-5563
data/raw/images/Нц-33-5574_orig.jpg,Нц-33-5574
data/raw/images/Нц-33-5724_orig.jpg,Нц-33-5724
data/raw/images/Нц-33-5736_orig.jpg,Нц-33-5736
data/raw/images/Нц-34-079_orig.jpg,Нц-34-079
data/raw/images/Нц-35-123_orig.jpg,Нц-35-123
data/raw/images/Нц-35-151_orig.jpg,Нц-35-151
data/raw/images/Нц-36-401_orig.jpg,Нц-36-401
data/raw/images/Нц-37-0466_orig.jpg,Нц-37-0466
data/raw/images/Нц-37-0588_orig.jpg,Нц-37-0588
data/raw/images/Нц-37-0655_orig.jpg,Нц-37-0655
data/raw/images/Нц-38-09_orig.jpg,Нц-38-09
data/raw/images/Нц-41-0069_orig.jpg,Нц-41-0069
data/raw/images/Нц-41-0331_orig.jpg,Нц-41-0331
data/raw/images/Нц-41-1212_orig.jpg,Нц-41-1212
data/raw/images/Нц-44-0131_orig.jpg,Нц-44-0131
data/raw/images/Нц-44-0500_orig.jpg,Нц-44-0500
data/raw/images/Нц-44-1181_orig.jpg,Нц-44-1181
data/raw/images/Нц-45-0102_orig.jpg,Нц-45-0102
data/raw/images/Нц-45-0160_orig.jpg,Нц-45-0160
data/raw/images/Нц-45-0203_orig.jpg,Нц-45-0203
data/raw/images/Нц-45-0357_orig.jpg,Нц-45-0357
data/raw/images/Нц-45-0375_orig.jpg,Нц-45-0375
data/raw/images/Нц-45-0407_orig.jpg,Нц-45-0407
data/raw/images/Нц-45-0513_orig.jpg,Нц-45-0513
data/raw/images/Нц-45-0515_orig.jpg,Нц-45-0515
data/raw/images/Нц-45-0522_orig.jpg,Нц-45-0522
data/raw/images/Нц-45-0905_orig.jpg,Нц-45-0905
data/raw/images/Нц-45-0998_orig.jpg,Нц-45-0998
data/raw/images/Нц-45-1013_orig.jpg,Нц-45-1013
data/raw/images/Нц-45-1232_orig.jpg,Нц-45-1232
data/raw/images/Нц-45-1233_orig.jpg,Нц-45-1233
data/raw/images/Нц-45-1236_orig.jpg,Нц-45-1236
data/raw/images/Нц-45-1287_orig.jpg,Нц-45-1287
data/raw/images/Нц-45-1296_orig.jpg,Нц-45-1296
data/raw/images/Нц-45-1299_orig.jpg,Нц-45-1299
data/raw/images/Нц-45-1306_orig.jpg,Нц-45-1306
data/raw/images/Нц-45-1436_orig.jpg,Нц-45-1436
data/raw/images/Нц-45-1463_orig.jpg,Нц-45-1463
data/raw/images/Нц-45-1564_orig.jpg,Нц-45-1564
data/raw/images/Нц-46-137_orig.jpg,Нц-46-137
data/raw/images/Нц-46-144_orig.jpg,Нц-46-144
data/raw/images/Нц-46-148_orig.jpg,Нц-46-148
data/raw/images/Нц-46-152_orig.jpg,Нц-46-152
data/raw/images/Нц-46-193_orig.jpg,Нц-46-193
data/raw/images/Нц-46-225_orig.jpg,Нц-46-225
data/raw/images/Нц-46-253_orig.jpg,Нц-46-253
data/raw/images/Нц-46-374_orig.jpg,Нц-46-374
data/raw/images/Нц-46-437_orig.jpg,Нц-46-437
data/raw/images/Нц-47-324_orig.jpg,Нц-47-324
data/raw/images/Нц-48-016_orig.jpg,Нц-48-016
data/raw/images/Нц-48-027_orig.jpg,Нц-48-027
data/raw/images/Нц-48-342_orig.jpg,Нц-48-342
data/raw/images/Нц-48-376_orig.jpg,Нц-48-376
data/raw/images/Нц-49-011_orig.jpg,Нц-49-011
data/raw/images/Нц-52-002_orig.jpg,Нц-52-002
data/raw/images/Нц-52-221_orig.jpg,Нц-52-221
data/raw/images/Нц-52-255_orig.jpg,Нц-52-255
data/raw/images/Нц-52-397_orig.jpg,Нц-52-397
data/raw/images/Нц-52-514_orig.jpg,Нц-52-514
data/raw/images/Нц-53-067_orig.jpg,Нц-53-067
data/raw/images/Нейш3А-2018-0108_orig.jpg,Нейш3А-2018-0108
data/raw/images/Нейш3А-2018-0117_orig.jpg,Нейш3А-2018-0117
data/raw/images/Нейш3А-2018-0247_orig.jpg,Нейш3А-2018-0247
data/raw/images/Нейш3А-2018-0248_orig.jpg,Нейш3А-2018-0248
data/raw/images/Нейш3А-2018-0288_orig.jpg,Нейш3А-2018-0288
data/raw/images/Нейш3А-2018-0377_orig.jpg,Нейш3А-2018-0377
data/raw/images/Нейш3А-2018-0378_orig.jpg,Нейш3А-2018-0378
data/raw/images/Нейш3А-2018-0384_orig.jpg,Нейш3А-2018-0384
data/raw/images/Нейш3А-2018-0394_orig.jpg,Нейш3А-2018-0394
data/raw/images/Нейш3А-2018-0426_orig.jpg,Нейш3А-2018-0426
data/raw/images/Нейш3А-2018-0454_orig.jpg,Нейш3А-2018-0454
data/raw/images/Нейш3А-2018-0499_orig.jpg,Нейш3А-2018-0499
data/raw/images/Нейш3А-2018-0500_orig.jpg,Нейш3А-2018-0500
data/raw/images/Нейш3А-2018-0645_orig.jpg,Нейш3А-2018-0645
data/raw/images/Нейш3А-2018-0735_orig.jpg,Нейш3А-2018-0735
data/raw/images/Нейш3А-2018-0817_orig.jpg,Нейш3А-2018-0817
data/raw/images/Нейш3А-2018-0833_orig.jpg,Нейш3А-2018-0833
data/raw/images/Нейш3А-2018-0838_orig.jpg,Нейш3А-2018-0838
data/raw/images/Нейш3А-2018-0844_orig.jpg,Нейш3А-2018-0844
data/raw/images/Нейш3А-2018-0848_orig.jpg,Нейш3А-2018-0848
data/raw/images/Нейш3А-2018-0956_orig.jpg,Нейш3А-2018-0956
data/raw/images/Нейш3А-2018-0986_orig.jpg,Нейш3А-2018-0986
data/raw/images/Нейш3А-2018-1035_orig.jpg,Нейш3А-2018-1035
data/raw/images/Нейш3А-2018-1154_orig.jpg,Нейш3А-2018-1154
data/raw/images/Нейш3А-2018-1174_orig.jpg,Нейш3А-2018-1174
data/raw/images/Нейш3А-2018-1178_orig.jpg,Нейш3А-2018-1178
data/raw/images/Нейш3А-2018-1180_orig.jpg,Нейш3А-2018-1180
data/raw/images/Нейш3А-2018-1182_orig.jpg,Нейш3А-2018-1182
data/raw/images/Нейш3А-2018-1232_orig.jpg,Нейш3А-2018-1232
data/raw/images/Нейш3А-2018-1282_orig.jpg,Нейш3А-2018-1282
data/raw/images/Нейш3А-2018-1311_orig.jpg,Нейш3А-2018-1311
data/raw/images/Нейш3А-2018-1469_orig.jpg,Нейш3А-2018-1469
data/raw/images/Нейш3А-2018-1473_orig.jpg,Нейш3А-2018-1473
data/raw/images/Нейш3А-2018-1671_orig.jpg,Нейш3А-2018-1671
data/raw/images/Нейш3А-2018-1719_orig.jpg,Нейш3А-2018-1719
data/raw/images/Нейш3А-2018-1755_orig.jpg,Нейш3А-2018-1755
data/raw/images/Нейш3А-2018-1839_orig.jpg,Нейш3А-2018-1839
data/raw/images/Нейш3А-2018-2400_orig.jpg,Нейш3А-2018-2400
data/raw/images/Нейш3А-2018-2510_orig.jpg,Нейш3А-2018-2510
data/raw/images/Нейш3А-2018-2553_orig.jpg,Нейш3А-2018-2553
data/raw/images/Нейш3А-2018-2581_orig.jpg,Нейш3А-2018-2581
data/raw/images/Нейш3А-2018-2588_orig.jpg,Нейш3А-2018-2588
data/raw/images/Нейш3А-2018-2665_orig.jpg,Нейш3А-2018-2665
data/raw/images/Нейш3А-2018-3050_orig.jpg,Нейш3А-2018-3050
data/raw/images/Нейш3А-2018-3690_orig.jpg,Нейш3А-2018-3690
data/raw/images/Нейш3А-2018-4071_orig.jpg,Нейш3А-2018-4071
data/raw/images/Нейш3А-2018-4581_orig.jpg,Нейш3А-2018-4581
data/raw/images/Нейш3А-2018-4583_orig.jpg,Нейш3А-2018-4583
data/raw/images/Нейш3А-2018-4742_orig.jpg,Нейш3А-2018-4742
data/raw/images/Нейш3А-2018-4743_orig.jpg,Нейш3А-2018-4743
data/raw/images/Нейш3А-2018-4751_orig.jpg,Нейш3А-2018-4751
data/raw/images/Нейш3А-2018-4837_orig.jpg,Нейш3А-2018-4837
data/raw/images/Нейш3А-2018-4978_orig.jpg,Нейш3А-2018-4978
data/raw/images/Нейш3А-2018-5005_orig.jpg,Нейш3А-2018-5005
data/raw/images/Нейш3А-2018-5125_orig.jpg,Нейш3А-2018-5125
data/raw/images/Нейш3А-2018-5221_orig.jpg,Нейш3А-2018-5221
data/raw/images/Нейш3А-2018-5225_orig.jpg,Нейш3А-2018-5225
data/raw/images/Нейш3А-2018-5236_orig.jpg,Нейш3А-2018-5236
data/raw/images/Нейш3А-2018-5599_orig.jpg,Нейш3А-2018-5599
data/raw/images/Нейш3А-2018-6024_orig.jpg,Нейш3А-2018-6024
data/raw/images/Нейш3А-2018-6028_orig.jpg,Нейш3А-2018-6028
data/raw/images/Нейш3А-2018-6220_orig.jpg,Нейш3А-2018-6220
data/raw/images/Нейш3А-2018-6973_orig.jpg,Нейш3А-2018-6973
data/raw/images/Нейш3А-2018-7213_orig.jpg,Нейш3А-2018-7213
data/raw/images/Т-12-Р2-1636_orig.jpg,Т-12-Р2-1636
data/raw/images/Т-12-Р2-2696_orig.jpg,Т-12-Р2-2696
data/raw/images/Т-12-Р2-2697_orig.jpg,Т-12-Р2-2697
data/raw/images/Т-12-Р2-2699_orig.jpg,Т-12-Р2-2699
data/raw/images/Т-12-Р2-2712_orig.jpg,Т-12-Р2-2712
data/raw/images/Т-12-Р2-2921_orig.jpg,Т-12-Р2-2921
data/raw/images/Т-12-Р2-3018_orig.jpg,Т-12-Р2-3018
data/raw/images/Т-12-Р3-1008_orig.jpg,Т-12-Р3-1008
data/raw/images/Т-12-Р3-1009_orig.jpg,Т-12-Р3-1009
data/raw/images/Т-12-Р3-1124_orig.jpg,Т-12-Р3-1124
data/raw/images/Т-12-Р3-1540_orig.jpg,Т-12-Р3-1540
data/raw/images/Т-12-Р3-2194_orig.jpg,Т-12-Р3-2194
data/raw/images/Т-12-Р3-2250_orig.jpg,Т-12-Р3-2250
data/raw/images/Т-12-Р3-2937_orig.jpg,Т-12-Р3-2937
data/raw/images/Т-12-Р4-1097_orig.jpg,Т-12-Р4-1097
data/raw/images/Т-12-Р4-1122_orig.jpg,Т-12-Р4-1122
data/raw/images/Т-12-Р4-1123_orig.jpg,Т-12-Р4-1123
data/raw/images/Т-12-Р4-1141_orig.jpg,Т-12-Р4-1141
data/raw/images/Т-12-Р4-1204_orig.jpg,Т-12-Р4-1204
data/raw/images/Т-12-Р4-1210_orig.jpg,Т-12-Р4-1210
data/raw/images/Т-12-Р4-1245_orig.jpg,Т-12-Р4-1245
data/raw/images/ВО-1л58-2017-0013_orig.jpg,ВО-1л58-2017-0013
data/raw/images/ВО-1л58-2017-0015_orig.jpg,ВО-1л58-2017-0015
data/raw/images/ВО-1л58-2017-0019_orig.jpg,ВО-1л58-2017-0019
data/raw/images/ВО-1л58-2017-0022_orig.jpg,ВО-1л58-2017-0022
data/raw/images/ВО-1л58-2017-0072_orig.jpg,ВО-1л58-2017-0072
data/raw/images/ВО-1л58-2017-0074_orig.jpg,ВО-1л58-2017-0074
data/raw/images/ВО-1л58-2017-0077_orig.jpg,ВО-1л58-2017-0077
data/raw/images/ВО-1л58-2017-0092_orig.jpg,ВО-1л58-2017-0092
data/raw/images/ВО-1л58-2017-0104_orig.jpg,ВО-1л58-2017-0104
data/raw/images/ВО-1л58-2017-0105_orig.jpg,ВО-1л58-2017-0105
data/raw/images/ВО-1л58-2017-0281_orig.jpg,ВО-1л58-2017-0281
data/raw/images/ВО-1л58-2017-0297_orig.jpg,ВО-1л58-2017-0297
data/raw/images/ВО-1л58-2017-0307_orig.jpg,ВО-1л58-2017-0307
data/raw/images/ВО-1л58-2017-0376_orig.jpg,ВО-1л58-2017-0376
data/raw/images/ВО-1л58-2017-0393_orig.jpg,ВО-1л58-2017-0393
data/raw/images/ВО-1л58-2017-0418_orig.jpg,ВО-1л58-2017-0418
data/raw/images/ВО-1л58-2017-0421_orig.jpg,ВО-1л58-2017-0421
data/raw/images/ВО-1л58-2017-0441_orig.jpg,ВО-1л58-2017-0441
data/raw/images/ВО-1л58-2017-0448_orig.jpg,ВО-1л58-2017-0448
data/raw/images/ВО-1л58-2017-0547_orig.jpg,ВО-1л58-2017-0547
data/raw/images/ВО-1л58-2017-0573_orig.jpg,ВО-1л58-2017-0573
data/raw/images/ВО-1л58-2017-0635_orig.jpg,ВО-1л58-2017-0635
data/raw/images/ВО-1л58-2017-0689_orig.jpg,ВО-1л58-2017-0689
data/raw/images/ВО-1л58-2017-0713_orig.jpg,ВО-1л58-2017-0713
data/raw/images/ВО-1л58-2017-0721_orig.jpg,ВО-1л58-2017-0721
data/raw/images/ВО-1л58-2017-0734_orig.jpg,ВО-1л58-2017-0734
data/raw/images/ВО-1л58-2017-0743_orig.jpg,ВО-1л58-2017-0743
data/raw/images/ВО-1л58-2017-0745_orig.jpg,ВО-1л58-2017-0745
data/raw/images/ВО-1л58-2017-0753_orig.jpg,ВО-1л58-2017-0753
data/raw/images/ВО-1л58-2017-0768_orig.jpg,ВО-1л58-2017-0768
data/raw/images/ВО-1л58-2017-0841_orig.jpg,ВО-1л58-2017-0841
data/raw/images/ВО-1л58-2017-0977_orig.jpg,ВО-1л58-2017-0977
data/raw/images/ВО-1л58-2017-0981_orig.jpg,ВО-1л58-2017-0981
data/raw/images/ВО-1л58-2017-1001_orig.jpg,ВО-1л58-2017-1001
data/raw/images/ВО-1л58-2017-1005_orig.jpg,ВО-1л58-2017-1005
data/raw/images/ВО-1л58-2017-1009_orig.jpg,ВО-1л58-2017-1009
data/raw/images/ВО-1л58-2017-1042_orig.jpg,ВО-1л58-2017-1042
data/raw/images/ВО-1л58-2017-1102_orig.jpg,ВО-1л58-2017-1102
data/raw/images/ВО-1л58-2017-1152_orig.jpg,ВО-1л58-2017-1152
data/raw/images/ВО-1л58-2017-1157_orig.jpg,ВО-1л58-2017-1157
data/raw/images/ВО-1л58-2017-1273_orig.jpg,ВО-1л58-2017-1273
