image_file,group_key,code,ranking_score,ranking_method
data/raw/images/Нейш3А-2018-7127_orig.jpg,Нейш3А-2018-7127,Нейш3А-2018-7127,26.0,hybrid_top3x_coreset
data/raw/images/БП12-Г01-6538_orig.jpg,БП12-Г01-6538,БП12-Г01-6538,27.0,hybrid_top3x_coreset
data/raw/images/Нейш3А-2018-5893_orig.jpg,Нейш3А-2018-5893,Нейш3А-2018-5893,28.0,hybrid_top3x_coreset
data/raw/images/КБ-2014-Р5-0032_orig.jpg,КБ-2014-Р5-0032,КБ-2014-Р5-0032,29.0,hybrid_top3x_coreset
data/raw/images/БП12-Г02-3659_orig.jpg,БП12-Г02-3659,БП12-Г02-3659,30.0,hybrid_top3x_coreset
data/raw/images/ВО-1л58-2017-0881_orig.jpg,ВО-1л58-2017-0881,ВО-1л58-2017-0881,31.0,hybrid_top3x_coreset
data/raw/images/Нц-33-0075_orig.jpg,Нц-33-0075,Нц-33-0075,32.0,hybrid_top3x_coreset
data/raw/images/М102-2012-2-1068_orig.jpg,М102-2012-2-1068,М102-2012-2-1068,33.0,hybrid_top3x_coreset
data/raw/images/Нц-45-1579_orig.jpg,Нц-45-1579,Нц-45-1579,34.0,hybrid_top3x_coreset
data/raw/images/Нейш3А-2018-6055_orig.jpg,Нейш3А-2018-6055,Нейш3А-2018-6055,35.0,hybrid_top3x_coreset
data/raw/images/Нейш3А-2018-1764_orig.jpg,Нейш3А-2018-1764,Нейш3А-2018-1764,36.0,hybrid_top3x_coreset
data/raw/images/Нейш3А-2018-4678_orig.jpg,Нейш3А-2018-4678,Нейш3А-2018-4678,37.0,hybrid_top3x_coreset
data/raw/images/КБ-2014-Р2-0780_orig.jpg,КБ-2014-Р2-0780,КБ-2014-Р2-0780,38.0,hybrid_top3x_coreset
data/raw/images/БП11-Р01-Г01-1197_orig.jpg,БП11-Р01-Г01-1197,БП11-Р01-Г01-1197,39.0,hybrid_top3x_coreset
data/raw/images/Т-12-Р4-1218_orig.jpg,Т-12-Р4-1218,Т-12-Р4-1218,40.0,hybrid_top3x_coreset
data/raw/images/Нейш3А-2018-1980_orig.jpg,Нейш3А-2018-1980,Нейш3А-2018-1980,41.0,hybrid_top3x_coreset
data/raw/images/Нц-45-0230_orig.jpg,Нц-45-0230,Нц-45-0230,42.0,hybrid_top3x_coreset
data/raw/images/ВО-1л58-2017-0286_orig.jpg,ВО-1л58-2017-0286,ВО-1л58-2017-0286,43.0,hybrid_top3x_coreset
data/raw/images/Нц-102-1519_orig.jpg,Нц-102-1519,Нц-102-1519,44.0,hybrid_top3x_coreset
data/raw/images/БП12-Г01-6523_orig.jpg,БП12-Г01-6523,БП12-Г01-6523,45.0,hybrid_top3x_coreset
data/raw/images/Нейш3А-2018-2953_orig.jpg,Нейш3А-2018-2953,Нейш3А-2018-2953,46.0,hybrid_top3x_coreset
data/raw/images/ВО-1л58-2017-0058_orig.jpg,ВО-1л58-2017-0058,ВО-1л58-2017-0058,47.0,hybrid_top3x_coreset
data/raw/images/Нейш3А-2018-0572_orig.jpg,Нейш3А-2018-0572,Нейш3А-2018-0572,48.0,hybrid_top3x_coreset
data/raw/images/Нейш3А-2018-0831_orig.jpg,Нейш3А-2018-0831,Нейш3А-2018-0831,49.0,hybrid_top3x_coreset
